    3.5000    0.0000   14.9837   29.4238   42.8294   54.8044   65.0712   73.4729   79.9551   84.5335   87.2549   88.1620
    3.5500    0.0000   14.8760   29.2188   42.5456   54.4651   64.7002   73.0904   79.5750   84.1620   86.8915   87.8013
    3.6000    0.0000   14.7703   29.0174   42.2664   54.1306   64.3332   72.7106   79.1961   83.7905   86.5271   87.4392
    3.6500    0.0000   14.6666   28.8195   41.9916   53.8005   63.9701   72.3336   78.8185   83.4189   86.1617   87.0760
    3.7000    0.0000   14.5648   28.6250   41.7211   53.4748   63.6107   71.9592   78.4423   83.0475   85.7957   86.7117
    3.7500    0.0000   14.4648   28.4338   41.4546   53.1533   63.2551   71.5874   78.0674   82.6762   85.4289   86.3465
    3.8000    0.0000   14.3665   28.2457   41.1922   52.8360   62.9030   71.2182   77.6938   82.3051   85.0616   85.9805
    3.8500    0.0000   14.2699   28.0607   40.9335   52.5226   62.5543   70.8515   77.3216   81.9343   84.6939   85.6137
    3.9000    0.0000   14.1748   27.8785   40.6786   52.2130   62.2091   70.4874   76.9509   81.5639   84.3258   85.2464
    3.9500    0.0000   14.0814   27.6992   40.4272   51.9072   61.8672   70.1256   76.5815   81.1939   83.9574   84.8786
    4.0000    0.0000   13.9894   27.5226   40.1793   51.6050   61.5285   69.7663   76.2135   80.8243   83.5889   84.5104
    4.0500    0.0000   13.8989   27.3486   39.9348   51.3063   61.1929   69.4094   75.8469   80.4554   83.2202   84.1419
    4.1000    0.0000   13.8097   27.1771   39.6934   51.0110   60.8604   69.0547   75.4818   80.0870   82.8516   83.7731
    4.1500    0.0000   13.7219   27.0081   39.4552   50.7190   60.5309   68.7024   75.1182   79.7192   82.4830   83.4043
    4.2000    0.0000   13.6354   26.8415   39.2201   50.4302   60.2042   68.3524   74.7559   79.3521   82.1146   83.0354
    4.2500    0.0000   13.5502   26.6771   38.9878   50.1445   59.8805   68.0046   74.3952   78.9857   81.7464   82.6666
    4.3000    0.0000   13.4661   26.5150   38.7584   49.8619   59.5595   67.6590   74.0359   78.6201   81.3784   82.2979
    4.3500    0.0000   13.3832   26.3549   38.5318   49.5822   59.2412   67.3155   73.6781   78.2554   81.0109   81.9293
    4.4000    0.0000   13.3015   26.1970   38.3078   49.3053   58.9256   66.9743   73.3218   77.8914   80.6437   81.5611
    4.4500    0.0000   13.2208   26.0410   38.0864   49.0312   58.6125   66.6351   72.9670   77.5284   80.2769   81.1931
    4.5000    0.0000   13.1412   25.8870   37.8676   48.7599   58.3021   66.2980   72.6136   77.1663   79.9107   80.8256
    4.5500    0.0000   13.0627   25.7349   37.6511   48.4912   57.9940   65.9630   72.2618   76.8051   79.5451   80.4584
    4.6000    0.0000   12.9851   25.5846   37.4371   48.2250   57.6885   65.6299   71.9114   76.4450   79.1801   80.0918
    4.6500    0.0000   12.9084   25.4361   37.2253   47.9613   57.3852   65.2989   71.5626   76.0858   78.8158   79.7257
    4.7000    0.0000   12.8327   25.2892   37.0158   47.7001   57.0844   64.9699   71.2153   75.7277   78.4521   79.3603
    4.7500    0.0000   12.7579   25.1441   36.8084   47.4413   56.7858   64.6428   70.8694   75.3706   78.0892   78.9955
    4.8000    0.0000   12.6840   25.0005   36.6032   47.1847   56.4894   64.3177   70.5251   75.0147   77.7272   78.6313
    4.8500    0.0000   12.6109   24.8585   36.4000   46.9305   56.1952   63.9945   70.1823   74.6598   77.3659   78.2680
    4.9000    0.0000   12.5387   24.7180   36.1988   46.6784   55.9032   63.6731   69.8410   74.3061   77.0055   77.9054
    4.9500    0.0000   12.4672   24.5790   35.9995   46.4285   55.6133   63.3536   69.5012   73.9535   76.6461   77.5436
    5.0000    0.0000   12.3965   24.4415   35.8022   46.1807   55.3254   63.0360   69.1629   73.6022   76.2876   77.1827
    5.0500    0.0000   12.3266   24.3053   35.6066   45.9350   55.0396   62.7202   68.8261   73.2520   75.9300   76.8227
    5.1000    0.0000   12.2574   24.1705   35.4129   45.6912   54.7558   62.4061   68.4909   72.9030   75.5734   76.4636
    5.1500    0.0000   12.1889   24.0370   35.2210   45.4494   54.4739   62.0939   68.1571   72.5553   75.2179   76.1054
    5.2000    0.0000   12.1211   23.9048   35.0307   45.2096   54.1940   61.7834   67.8249   72.2088   74.8634   75.7483
    5.2500    0.0000   12.0539   23.7739   34.8421   44.9716   53.9159   61.4747   67.4941   71.8636   74.5100   75.3922
    5.3000    0.0000   11.9875   23.6441   34.6552   44.7355   53.6397   61.1677   67.1649   71.5196   74.1577   75.0371
    5.3500    0.0000   11.9216   23.5156   34.4698   44.5012   53.3654   60.8624   66.8371   71.1769   73.8065   74.6831
    5.4000    0.0000   11.8564   23.3882   34.2860   44.2686   53.0928   60.5588   66.5109   70.8355   73.4565   74.3301
    5.4500    0.0000   11.7918   23.2620   34.1037   44.0378   52.8221   60.2568   66.1861   70.4954   73.1076   73.9783
    5.5000    0.0000   11.7278   23.1368   33.9229   43.8087   52.5530   59.9566   65.8629   70.1567   72.7599   73.6277
    5.5500    0.0000   11.6643   23.0128   33.7436   43.5812   52.2857   59.6580   65.5411   69.8192   72.4134   73.2781
    5.6000    0.0000   11.6014   22.8898   33.5657   43.3554   52.0201   59.3610   65.2209   69.4831   72.0681   72.9298
    5.6500    0.0000   11.5391   22.7678   33.3891   43.1312   51.7562   59.0656   64.9021   69.1483   71.7241   72.5827
    5.7000    0.0000   11.4773   22.6468   33.2140   42.9086   51.4939   58.7718   64.5848   68.8149   71.3813   72.2367
    5.7500    0.0000   11.4160   22.5268   33.0401   42.6875   51.2332   58.4796   64.2689   68.4828   71.0397   71.8920
    5.8000    0.0000   11.3552   22.4078   32.8676   42.4679   50.9741   58.1890   63.9546   68.1521   70.6994   71.5485
    5.8500    0.0000   11.2949   22.2897   32.6963   42.2498   50.7166   57.8999   63.6417   67.8228   70.3604   71.2063
    5.9000    0.0000   11.2351   22.1725   32.5263   42.0332   50.4607   57.6124   63.3303   67.4948   70.0227   70.8654
