         t        T1        T2        T3        T4        T5        T6        T7        T8        T9       T10  T_frontera
   22.7000    0.0000    2.8478    5.6376    8.3126   10.8182   13.1033   15.1214   16.8315   18.1985   19.1948     20.0017
   22.7500    0.0000    2.8363    5.6147    8.2788   10.7742   13.0500   15.0599   16.7630   18.1245   19.1167     19.9203
   22.8000    0.0000    2.8247    5.5919    8.2451   10.7303   12.9969   14.9987   16.6948   18.0508   19.0390     19.8393
   22.8500    0.0000    2.8132    5.5691    8.2116   10.6867   12.9441   14.9377   16.6269   17.9774   18.9616     19.7586
   22.9000    0.0000    2.8018    5.5465    8.1782   10.6432   12.8914   14.8769   16.5593   17.9043   18.8845     19.6783
   22.9500    0.0000    2.7904    5.5239    8.1449   10.6000   12.8390   14.8164   16.4920   17.8315   18.8077     19.5983
   23.0000    0.0000    2.7791    5.5015    8.1118   10.5568   12.7868   14.7562   16.4249   17.7590   18.7312     19.5186
   23.0500    0.0000    2.7677    5.4791    8.0788   10.5139   12.7348   14.6962   16.3581   17.6867   18.6550     19.4392
   23.1000    0.0000    2.7565    5.4568    8.0460   10.4712   12.6830   14.6364   16.2916   17.6148   18.5791     19.3601
   23.1500    0.0000    2.7453    5.4346    8.0132   10.4286   12.6314   14.5769   16.2253   17.5432   18.5036     19.2814
   23.2000    0.0000    2.7341    5.4125    7.9806   10.3862   12.5800   14.5176   16.1593   17.4718   18.4283     19.2030
   23.2500    0.0000    2.7230    5.3905    7.9482   10.3439   12.5289   14.4586   16.0936   17.4008   18.3534     19.1249
   23.3000    0.0000    2.7119    5.3686    7.9159   10.3018   12.4779   14.3998   16.0282   17.3300   18.2787     19.0471
   23.3500    0.0000    2.7009    5.3468    7.8837   10.2600   12.4272   14.3412   15.9630   17.2595   18.2044     18.9696
   23.4000    0.0000    2.6899    5.3250    7.8516   10.2182   12.3766   14.2829   15.8981   17.1893   18.1304     18.8925
   23.4500    0.0000    2.6790    5.3034    7.8197   10.1767   12.3263   14.2248   15.8334   17.1194   18.0566     18.8157
   23.5000    0.0000    2.6681    5.2818    7.7879   10.1353   12.2762   14.1669   15.7690   17.0498   17.9832     18.7391
   23.5500    0.0000    2.6572    5.2603    7.7562   10.0941   12.2262   14.1093   15.7049   16.9805   17.9101     18.6629
   23.6000    0.0000    2.6464    5.2389    7.7247   10.0530   12.1765   14.0519   15.6410   16.9114   17.8372     18.5870
   23.6500    0.0000    2.6357    5.2176    7.6932   10.0121   12.1270   13.9948   15.5774   16.8426   17.7647     18.5114
   23.7000    0.0000    2.6249    5.1964    7.6620    9.9714   12.0777   13.9379   15.5141   16.7741   17.6924     18.4362
   23.7500    0.0000    2.6143    5.1753    7.6308    9.9309   12.0286   13.8812   15.4510   16.7059   17.6205     18.3612
   23.8000    0.0000    2.6036    5.1542    7.5998    9.8905   11.9796   13.8247   15.3881   16.6380   17.5488     18.2865
   23.8500    0.0000    2.5930    5.1332    7.5689    9.8502   11.9309   13.7685   15.3255   16.5703   17.4774     18.2121
   23.9000    0.0000    2.5825    5.1124    7.5381    9.8102   11.8824   13.7125   15.2632   16.5029   17.4064     18.1381
   23.9500    0.0000    2.5720    5.0916    7.5074    9.7703   11.8341   13.6567   15.2011   16.4358   17.3356     18.0643
   24.0000    0.0000    2.5615    5.0709    7.4769    9.7306   11.7860   13.6012   15.1393   16.3690   17.2651     17.9908
   24.0500    0.0000    2.5511    5.0502    7.4465    9.6910   11.7380   13.5459   15.0778   16.3024   17.1949     17.9177
   24.1000    0.0000    2.5407    5.0297    7.4162    9.6516   11.6903   13.4908   15.0164   16.2361   17.1249     17.8448
   24.1500    0.0000    2.5304    5.0093    7.3860    9.6123   11.6427   13.4359   14.9554   16.1701   17.0553     17.7722
   24.2000    0.0000    2.5201    4.9889    7.3560    9.5732   11.5954   13.3813   14.8945   16.1043   16.9859     17.7000
   24.2500    0.0000    2.5099    4.9686    7.3261    9.5343   11.5482   13.3269   14.8340   16.0388   16.9168     17.6280
   24.3000    0.0000    2.4997    4.9484    7.2963    9.4955   11.5013   13.2727   14.7736   15.9736   16.8480     17.5563
   24.3500    0.0000    2.4895    4.9283    7.2666    9.4569   11.4545   13.2187   14.7136   15.9086   16.7795     17.4849
   24.4000    0.0000    2.4794    4.9082    7.2371    9.4184   11.4079   13.1649   14.6537   15.8439   16.7113     17.4138
   24.4500    0.0000    2.4693    4.8883    7.2076    9.3801   11.3615   13.1114   14.5941   15.7795   16.6433     17.3430
   24.5000    0.0000    2.4592    4.8684    7.1783    9.3420   11.3153   13.0581   14.5348   15.7153   16.5756     17.2724
   24.5500    0.0000    2.4492    4.8486    7.1491    9.3040   11.2693   13.0050   14.4757   15.6514   16.5082     17.2022
   24.6000    0.0000    2.4393    4.8289    7.1200    9.2662   11.2235   12.9521   14.4168   15.5877   16.4411     17.1322
   24.6500    0.0000    2.4294    4.8092    7.0911    9.2285   11.1778   12.8994   14.3582   15.5244   16.3742     17.0625
   24.7000    0.0000    2.4195    4.7897    7.0623    9.1909   11.1324   12.8469   14.2998   15.4612   16.3076     16.9931
   24.7500    0.0000    2.4096    4.7702    7.0335    9.1536   11.0871   12.7947   14.2416   15.3983   16.2413     16.9240
   24.8000    0.0000    2.3998    4.7508    7.0049    9.1163   11.0420   12.7427   14.1837   15.3357   16.1753     16.8552
   24.8500    0.0000    2.3901    4.7315    6.9764    9.0793   10.9971   12.6908   14.1260   15.2733   16.1095     16.7867
   24.9000    0.0000    2.3804    4.7122    6.9481    9.0423   10.9524   12.6392   14.0686   15.2112   16.0440     16.7184
   24.9500    0.0000    2.3707    4.6931    6.9198    9.0056   10.9078   12.5878   14.0113   15.1494   15.9787     16.6504
   25.0000    0.0000    2.3610    4.6740    6.8917    8.9689   10.8635   12.5366   13.9544   15.0878   15.9137     16.5827
   25.0500    0.0000    2.3514    4.6550    6.8636    8.9325   10.8193   12.4857   13.8976   15.0264   15.8490     16.5152
   25.1000    0.0000    2.3419    4.6360    6.8357    8.8961   10.7753   12.4349   13.8411   14.9653   15.7846     16.4481
   25.1500    0.0000    2.3324    4.6172    6.8079    8.8600   10.7315   12.3843   13.7848   14.9044   15.7204     16.3812
   25.2000    0.0000    2.3229    4.5984    6.7802    8.8239   10.6878   12.3339   13.7287   14.8438   15.6564     16.3146
   25.2500    0.0000    2.3134    4.5797    6.7527    8.7880   10.6444   12.2838   13.6729   14.7834   15.5928     16.2482
   25.3000    0.0000    2.3040    4.5611    6.7252    8.7523   10.6011   12.2338   13.6173   14.7233   15.5293     16.1821
   25.3500    0.0000    2.2946    4.5425    6.6979    8.7167   10.5580   12.1841   13.5619   14.6634   15.4662     16.1163
   25.4000    0.0000    2.2853    4.5241    6.6706    8.6813   10.5150   12.1345   13.5068   14.6038   15.4033     16.0508
   25.4500    0.0000    2.2760    4.5057    6.6435    8.6460   10.4722   12.0852   13.4518   14.5444   15.3406     15.9855
   25.5000    0.0000    2.2668    4.4873    6.6165    8.6108   10.4297   12.0360   13.3971   14.4853   15.2783     15.9205
   25.5500    0.0000    2.2575    4.4691    6.5896    8.5758   10.3872   11.9871   13.3426   14.4264   15.2161     15.8558
   25.6000    0.0000    2.2484    4.4509    6.5628    8.5409   10.3450   11.9383   13.2884   14.3677   15.1542     15.7913
   25.6500    0.0000    2.2392    4.4328    6.5361    8.5062   10.3029   11.8898   13.2343   14.3093   15.0926     15.7271
   25.7000    0.0000    2.2301    4.4148    6.5095    8.4716   10.2610   11.8414   13.1805   14.2511   15.0312     15.6631
   25.7500    0.0000    2.2210    4.3968    6.4830    8.4371   10.2193   11.7933   13.1269   14.1931   14.9701     15.5994
   25.8000    0.0000    2.2120    4.3789    6.4567    8.4028   10.1777   11.7453   13.0735   14.1354   14.9092     15.5360
   25.8500    0.0000    2.2030    4.3611    6.4304    8.3686   10.1363   11.6975   13.0204   14.0779   14.8486     15.4728
   25.9000    0.0000    2.1941    4.3434    6.4042    8.3346   10.0951   11.6500   12.9674   14.0206   14.7882     15.4098
   25.9500    0.0000    2.1851    4.3257    6.3782    8.3007   10.0541   11.6026   12.9147   13.9636   14.7281     15.3472
   26.0000    0.0000    2.1762    4.3081    6.3523    8.2669   10.0132   11.5554   12.8622   13.9068   14.6682     15.2848
   26.0500    0.0000    2.1674    4.2906    6.3264    8.2333    9.9725   11.5084   12.8098   13.8503   14.6085     15.2226
   26.1000    0.0000    2.1586    4.2732    6.3007    8.1998    9.9319   11.4616   12.7577   13.7940   14.5491     15.1607
   26.1500    0.0000    2.1498    4.2558    6.2751    8.1665    9.8915   11.4150   12.7059   13.7379   14.4899     15.0990
   26.2000    0.0000    2.1411    4.2385    6.2495    8.1333    9.8513   11.3686   12.6542   13.6820   14.4310     15.0376
   26.2500    0.0000    2.1323    4.2212    6.2241    8.1002    9.8112   11.3223   12.6027   13.6263   14.3723     14.9765
   26.3000    0.0000    2.1237    4.2041    6.1988    8.0673    9.7713   11.2763   12.5515   13.5709   14.3139     14.9156
   26.3500    0.0000    2.1150    4.1870    6.1736    8.0344    9.7316   11.2304   12.5004   13.5157   14.2556     14.8549
   26.4000    0.0000    2.1064    4.1700    6.1485    8.0018    9.6920   11.1847   12.4496   13.4608   14.1977     14.7945
   26.4500    0.0000    2.0979    4.1530    6.1235    7.9692    9.6526   11.1393   12.3990   13.4060   14.1399     14.7343
   26.5000    0.0000    2.0893    4.1361    6.0986    7.9368    9.6133   11.0940   12.3485   13.3515   14.0824     14.6744
   26.5500    0.0000    2.0808    4.1193    6.0738    7.9045    9.5742   11.0488   12.2983   13.2972   14.0252     14.6147
   26.6000    0.0000    2.0724    4.1025    6.0491    7.8724    9.5353   11.0039   12.2483   13.2431   13.9681     14.5553
   26.6500    0.0000    2.0640    4.0858    6.0245    7.8404    9.4965   10.9592   12.1985   13.1893   13.9113     14.4961
   26.7000    0.0000    2.0556    4.0692    6.0000    7.8085    9.4579   10.9146   12.1489   13.1356   13.8547     14.4371
   26.7500    0.0000    2.0472    4.0527    5.9756    7.7767    9.4194   10.8702   12.0995   13.0822   13.7984     14.3784
   26.8000    0.0000    2.0389    4.0362    5.9513    7.7451    9.3811   10.8260   12.0503   13.0290   13.7423     14.3199
   26.8500    0.0000    2.0306    4.0198    5.9271    7.7136    9.3430   10.7820   12.0013   12.9760   13.6864     14.2617
   26.9000    0.0000    2.0223    4.0034    5.9030    7.6822    9.3050   10.7381   11.9524   12.9232   13.6307     14.2037
   26.9500    0.0000    2.0141    3.9872    5.8790    7.6510    9.2671   10.6944   11.9038   12.8707   13.5753     14.1459
   27.0000    0.0000    2.0059    3.9709    5.8551    7.6199    9.2294   10.6509   11.8554   12.8183   13.5201     14.0884
   27.0500    0.0000    1.9977    3.9548    5.8313    7.5889    9.1919   10.6076   11.8072   12.7662   13.4651     14.0311
   27.1000    0.0000    1.9896    3.9387    5.8075    7.5580    9.1545   10.5645   11.7592   12.7143   13.4103     13.9741
   27.1500    0.0000    1.9815    3.9227    5.7839    7.5273    9.1173   10.5215   11.7114   12.6626   13.3558     13.9172
   27.2000    0.0000    1.9735    3.9067    5.7604    7.4967    9.0802   10.4787   11.6637   12.6111   13.3015     13.8606
   27.2500    0.0000    1.9654    3.8908    5.7370    7.4662    9.0433   10.4361   11.6163   12.5598   13.2474     13.8043
   27.3000    0.0000    1.9575    3.8750    5.7136    7.4358    9.0065   10.3937   11.5691   12.5087   13.1935     13.7481
   27.3500    0.0000    1.9495    3.8593    5.6904    7.4056    8.9699   10.3514   11.5220   12.4579   13.1399     13.6922
   27.4000    0.0000    1.9416    3.8436    5.6673    7.3755    8.9334   10.3093   11.4752   12.4072   13.0864     13.6365
   27.4500    0.0000    1.9337    3.8279    5.6442    7.3455    8.8971   10.2674   11.4285   12.3567   13.0332     13.5811
   27.5000    0.0000    1.9258    3.8124    5.6213    7.3156    8.8609   10.2256   11.3820   12.3065   12.9802     13.5258
   27.5500    0.0000    1.9180    3.7969    5.5984    7.2859    8.8249   10.1840   11.3357   12.2564   12.9274     13.4708
   27.6000    0.0000    1.9102    3.7814    5.5756    7.2562    8.7890   10.1426   11.2896   12.2066   12.8748     13.4160
   27.6500    0.0000    1.9024    3.7660    5.5530    7.2267    8.7532   10.1014   11.2437   12.1569   12.8225     13.3615
   27.7000    0.0000    1.8947    3.7507    5.5304    7.1973    8.7176   10.0603   11.1980   12.1075   12.7703     13.3071
   27.7500    0.0000    1.8870    3.7355    5.5079    7.1680    8.6822   10.0194   11.1524   12.0583   12.7184     13.2530
   27.8000    0.0000    1.8793    3.7203    5.4855    7.1389    8.6469    9.9786   11.1071   12.0092   12.6667     13.1991
   27.8500    0.0000    1.8716    3.7052    5.4632    7.1099    8.6117    9.9381   11.0619   11.9604   12.6151     13.1454
   27.9000    0.0000    1.8640    3.6901    5.4410    7.0810    8.5767    9.8976   11.0169   11.9117   12.5638     13.0920
   27.9500    0.0000    1.8565    3.6751    5.4188    7.0522    8.5418    9.8574   10.9721   11.8633   12.5127     13.0387
   28.0000    0.0000    1.8489    3.6601    5.3968    7.0235    8.5071    9.8173   10.9275   11.8150   12.4619     12.9857
   28.0500    0.0000    1.8414    3.6452    5.3748    6.9949    8.4725    9.7774   10.8831   11.7670   12.4112     12.9329
   28.1000    0.0000    1.8339    3.6304    5.3530    6.9665    8.4380    9.7376   10.8388   11.7191   12.3607     12.8803
   28.1500    0.0000    1.8264    3.6157    5.3312    6.9381    8.4037    9.6980   10.7947   11.6715   12.3104     12.8279
   28.2000    0.0000    1.8190    3.6010    5.3095    6.9099    8.3695    9.6586   10.7508   11.6240   12.2604     12.7757
   28.2500    0.0000    1.8116    3.5863    5.2879    6.8818    8.3355    9.6193   10.7071   11.5767   12.2105     12.7238
   28.3000    0.0000    1.8042    3.5717    5.2664    6.8538    8.3016    9.5802   10.6636   11.5297   12.1608     12.6720
   28.3500    0.0000    1.7969    3.5572    5.2450    6.8260    8.2678    9.5412   10.6202   11.4828   12.1114     12.6205
   28.4000    0.0000    1.7896    3.5427    5.2237    6.7982    8.2342    9.5024   10.5770   11.4361   12.0621     12.5692
   28.4500    0.0000    1.7823    3.5283    5.2024    6.7705    8.2007    9.4638   10.5340   11.3896   12.0131     12.5181
   28.5000    0.0000    1.7751    3.5140    5.1813    6.7430    8.1673    9.4253   10.4911   11.3432   11.9642     12.4672
   28.5500    0.0000    1.7679    3.4997    5.1602    6.7156    8.1341    9.3869   10.4485   11.2971   11.9156     12.4165
   28.6000    0.0000    1.7607    3.4855    5.1392    6.6883    8.1010    9.3488   10.4060   11.2512   11.8671     12.3660
   28.6500    0.0000    1.7535    3.4713    5.1183    6.6611    8.0681    9.3107   10.3637   11.2054   11.8188     12.3157
   28.7000    0.0000    1.7464    3.4572    5.0975    6.6340    8.0353    9.2729   10.3215   11.1598   11.7708     12.2656
   28.7500    0.0000    1.7393    3.4431    5.0768    6.6070    8.0026    9.2352   10.2795   11.1145   11.7229     12.2157
   28.8000    0.0000    1.7322    3.4291    5.0561    6.5801    7.9701    9.1976   10.2377   11.0693   11.6752     12.1660
   28.8500    0.0000    1.7252    3.4152    5.0356    6.5534    7.9377    9.1602   10.1961   11.0242   11.6278     12.1165
   28.9000    0.0000    1.7181    3.4013    5.0151    6.5267    7.9054    9.1229   10.1546   10.9794   11.5805     12.0673
   28.9500    0.0000    1.7111    3.3874    4.9947    6.5002    7.8732    9.0858   10.1133   10.9348   11.5334     12.0182
   29.0000    0.0000    1.7042    3.3737    4.9744    6.4737    7.8412    9.0489   10.0722   10.8903   11.4865     11.9693
   29.0500    0.0000    1.6973    3.3599    4.9541    6.4474    7.8093    9.0121   10.0312   10.8460   11.4398     11.9206
   29.1000    0.0000    1.6904    3.3463    4.9340    6.4212    7.7776    8.9754    9.9904   10.8019   11.3932     11.8722
   29.1500    0.0000    1.6835    3.3327    4.9139    6.3951    7.7459    8.9389    9.9498   10.7580   11.3469     11.8239
   29.2000    0.0000    1.6766    3.3191    4.8939    6.3691    7.7144    8.9026    9.9093   10.7142   11.3007     11.7758
   29.2500    0.0000    1.6698    3.3056    4.8740    6.3432    7.6830    8.8664    9.8690   10.6706   11.2548     11.7279
   29.3000    0.0000    1.6630    3.2922    4.8542    6.3174    7.6518    8.8303    9.8289   10.6272   11.2090     11.6802
   29.3500    0.0000    1.6563    3.2788    4.8345    6.2917    7.6207    8.7944    9.7889   10.5840   11.1634     11.6327
   29.4000    0.0000    1.6495    3.2654    4.8148    6.2661    7.5897    8.7586    9.7491   10.5410   11.1180     11.5854
   29.4500    0.0000    1.6428    3.2522    4.7952    6.2406    7.5588    8.7230    9.7095   10.4981   11.0728     11.5383
   29.5000    0.0000    1.6361    3.2389    4.7757    6.2152    7.5281    8.6875    9.6700   10.4554   11.0278     11.4913
   29.5500    0.0000    1.6295    3.2258    4.7563    6.1900    7.4975    8.6522    9.6307   10.4129   10.9829     11.4446
   29.6000    0.0000    1.6229    3.2126    4.7370    6.1648    7.4670    8.6170    9.5915   10.3705   10.9383     11.3981
   29.6500    0.0000    1.6163    3.1996    4.7177    6.1397    7.4366    8.5820    9.5525   10.3284   10.8938     11.3517
   29.7000    0.0000    1.6097    3.1866    4.6985    6.1147    7.4064    8.5471    9.5136   10.2864   10.8495     11.3056
   29.7500    0.0000    1.6031    3.1736    4.6794    6.0899    7.3762    8.5123    9.4750   10.2445   10.8054     11.2596
   29.8000    0.0000    1.5966    3.1607    4.6604    6.0651    7.3462    8.4777    9.4364   10.2029   10.7614     11.2138
   29.8500    0.0000    1.5901    3.1478    4.6414    6.0404    7.3164    8.4432    9.3980   10.1614   10.7176     11.1682
   29.9000    0.0000    1.5837    3.1350    4.6226    6.0159    7.2866    8.4089    9.3598   10.1200   10.6741     11.1228
   29.9500    0.0000    1.5772    3.1223    4.6038    5.9914    7.2570    8.3747    9.3218   10.0789   10.6306     11.0775
   30.0000    0.0000    1.5708    3.1096    4.5850    5.9670    7.2275    8.3406    9.2838   10.0379   10.5874     11.0325
