# t            x            u_real       u_imag       u_abs
     0.018200     0.628319     0.628319     0.000000     0.628319
     0.018200     0.785398     0.785398     0.000000     0.785398
     0.018200     0.942478     0.942478    -0.000000     0.942478
     0.018200     1.099557     1.099557     0.000000     1.099557
     0.018200     1.256637     1.256637     0.000000     1.256637
     0.018200     1.413717     1.413717    -0.000000     1.413717
     0.018200     1.570796     1.570796    -0.000000     1.570796
     0.018200     1.727876     1.727876     0.000000     1.727876
     0.018200     1.884956     1.884956     0.000000     1.884956
     0.018200     2.042035     2.042035    -0.000000     2.042035
     0.018200     2.199115     2.199117    -0.000001     2.199117
     0.018200     2.356194     2.356202     0.000015     2.356202
     0.018200     2.513274     2.513163     0.000070     2.513163
     0.018200     2.670354     2.669808    -0.000678     2.669808
     0.018200     2.827433     2.830543    -0.003456     2.830545
     0.018200     2.984513     3.001414     0.008723     3.001427
     0.018200     3.141593     3.141072     0.057174     3.141593

     0.019600     0.000000     0.000000     0.000000     0.000000
     0.019600     0.157080     0.157080    -0.000000     0.157080
     0.019600     0.314159     0.314159     0.000000     0.314159
     0.019600     0.471239     0.471239    -0.000000     0.471239
     0.019600     0.628319     0.628319     0.000000     0.628319
     0.019600     0.785398     0.785398     0.000000     0.785398
     0.019600     0.942478     0.942478    -0.000000     0.942478
     0.019600     1.099557     1.099557     0.000000     1.099557
     0.019600     1.256637     1.256637    -0.000000     1.256637
     0.019600     1.413717     1.413717    -0.000000     1.413717
     0.019600     1.570796     1.570796    -0.000000     1.570796
     0.019600     1.727876     1.727876     0.000000     1.727876
     0.019600     1.884956     1.884956     0.000000     1.884956
     0.019600     2.042035     2.042035    -0.000000     2.042035
     0.019600     2.199115     2.199118    -0.000001     2.199118
     0.019600     2.356194     2.356204     0.000024     2.356204
     0.019600     2.513274     2.513109     0.000088     2.513109
     0.019600     2.670354     2.669692    -0.000941     2.669692
     0.019600     2.827433     2.831470    -0.004033     2.831473
     0.019600     2.984513     3.003475     0.010587     3.003494
     0.019600     3.141593     3.140989     0.061571     3.141593

     0.021000     0.000000     0.000000     0.000000     0.000000
     0.021000     0.157080     0.157080    -0.000000     0.157080
     0.021000     0.314159     0.314159     0.000000     0.314159
