# t            x            u_real       u_imag       u_abs
     0.009100     1.800000     0.973811     0.008833     0.973851
     0.009100     2.000000     0.909260     0.008274     0.909297

     0.010400    -2.000000    -0.909248    -0.009457     0.909297
     0.010400    -1.800000    -0.973799    -0.010095     0.973852
     0.010400    -1.600000    -0.999520    -0.010360     0.999574
     0.010400    -1.400000    -0.985397    -0.010214     0.985450
     0.010400    -1.200000    -0.931989    -0.009661     0.932039
     0.010400    -1.000000    -0.841426    -0.008722     0.841471
     0.010400    -0.800000    -0.717318    -0.007436     0.717356
     0.010400    -0.600000    -0.564612    -0.005853     0.564642
     0.010400    -0.400000    -0.389397    -0.004036     0.389418
     0.010400    -0.200000    -0.198659    -0.002059     0.198669
     0.010400     0.000000     0.000000    -0.000000     0.000000
     0.010400     0.200000     0.198659     0.002059     0.198669
     0.010400     0.400000     0.389397     0.004036     0.389418
     0.010400     0.600000     0.564612     0.005853     0.564642
     0.010400     0.800000     0.717318     0.007436     0.717356
     0.010400     1.000000     0.841426     0.008722     0.841471
     0.010400     1.200000     0.931989     0.009661     0.932039
     0.010400     1.400000     0.985397     0.010214     0.985450
     0.010400     1.600000     0.999520     0.010360     0.999574
     0.010400     1.800000     0.973799     0.010095     0.973852
     0.010400     2.000000     0.909248     0.009457     0.909297

     0.011700    -2.000000    -0.909235    -0.010639     0.909297
     0.011700    -1.800000    -0.973786    -0.011357     0.973853
     0.011700    -1.600000    -0.999506    -0.011655     0.999574
     0.011700    -1.400000    -0.985383    -0.011491     0.985450
     0.011700    -1.200000    -0.931976    -0.010868     0.932039
     0.011700    -1.000000    -0.841414    -0.009812     0.841471
     0.011700    -0.800000    -0.717307    -0.008365     0.717356
     0.011700    -0.600000    -0.564604    -0.006584     0.564642
     0.011700    -0.400000    -0.389392    -0.004541     0.389418
     0.011700    -0.200000    -0.198656    -0.002317     0.198669
     0.011700     0.000000     0.000000    -0.000000     0.000000
     0.011700     0.200000     0.198656     0.002317     0.198669
     0.011700     0.400000     0.389392     0.004541     0.389418
     0.011700     0.600000     0.564604     0.006584     0.564642
     0.011700     0.800000     0.717307     0.008365     0.717356
     0.011700     1.000000     0.841414     0.009812     0.841471
     0.011700     1.200000     0.931976     0.010868     0.932039
     0.011700     1.400000     0.985383     0.011491     0.985450
     0.011700     1.600000     0.999506     0.011655     0.999574
     0.011700     1.800000     0.973786     0.011357     0.973853
     0.011700     2.000000     0.909235     0.010639     0.909297

     0.013000    -2.000000    -0.909221    -0.011821     0.909297
     0.013000    -1.800000    -0.973772    -0.012619     0.973854
     0.013000    -1.600000    -0.999490    -0.012950     0.999574
     0.013000    -1.400000    -0.985367    -0.012768     0.985450
     0.013000    -1.200000    -0.931961    -0.012076     0.932039
     0.013000    -1.000000    -0.841400    -0.010902     0.841471
     0.013000    -0.800000    -0.717296    -0.009294     0.717356
     0.013000    -0.600000    -0.564595    -0.007316     0.564642
     0.013000    -0.400000    -0.389386    -0.005045     0.389418
     0.013000    -0.200000    -0.198653    -0.002574     0.198669
     0.013000     0.000000     0.000000    -0.000000     0.000000
     0.013000     0.200000     0.198653     0.002574     0.198669
     0.013000     0.400000     0.389386     0.005045     0.389418
     0.013000     0.600000     0.564595     0.007316     0.564642
     0.013000     0.800000     0.717296     0.009294     0.717356
     0.013000     1.000000     0.841400     0.010902     0.841471
     0.013000     1.200000     0.931961     0.012076     0.932039
     0.013000     1.400000     0.985367     0.012768     0.985450
     0.013000     1.600000     0.999490     0.012950     0.999574
     0.013000     1.800000     0.973772     0.012619     0.973854
     0.013000     2.000000     0.909221     0.011821     0.909297

     0.014300    -2.000000    -0.909204    -0.013003     0.909297
     0.014300    -1.800000    -0.973756    -0.013881     0.973855
     0.014300    -1.600000    -0.999472    -0.014245     0.999574
     0.014300    -1.400000    -0.985350    -0.014045     0.985450
     0.014300    -1.200000    -0.931944    -0.013283     0.932039
     0.014300    -1.000000    -0.841386    -0.011993     0.841471
     0.014300    -0.800000    -0.717283    -0.010224     0.717356
     0.014300    -0.600000    -0.564585    -0.008047     0.564642
     0.014300    -0.400000    -0.389379    -0.005550     0.389418
     0.014300    -0.200000    -0.198649    -0.002831     0.198669
     0.014300     0.000000     0.000000    -0.000000     0.000000
     0.014300     0.200000     0.198649     0.002831     0.198669
     0.014300     0.400000     0.389379     0.005550     0.389418
     0.014300     0.600000     0.564585     0.008047     0.564642
     0.014300     0.800000     0.717283     0.010224     0.717356
     0.014300     1.000000     0.841386     0.011993     0.841471
     0.014300     1.200000     0.931944     0.013283     0.932039
     0.014300     1.400000     0.985350     0.014045     0.985450
     0.014300     1.600000     0.999472     0.014245     0.999574
     0.014300     1.800000     0.973756     0.013881     0.973855
     0.014300     2.000000     0.909204     0.013003     0.909297

     0.015600    -2.000000    -0.909187    -0.014184     0.909297
     0.015600    -1.800000    -0.973739    -0.015143     0.973856
     0.015600    -1.600000    -0.999453    -0.015540     0.999574
     0.015600    -1.400000    -0.985331    -0.015321     0.985450
     0.015600    -1.200000    -0.931926    -0.014491     0.932039
     0.015600    -1.000000    -0.841369    -0.013083     0.841471
     0.015600    -0.800000    -0.717269    -0.011153     0.717356
     0.015600    -0.600000    -0.564574    -0.008779     0.564642
     0.015600    -0.400000    -0.389371    -0.006054     0.389418
     0.015600    -0.200000    -0.198645    -0.003089     0.198669
     0.015600     0.000000     0.000000    -0.000000     0.000000
     0.015600     0.200000     0.198645     0.003089     0.198669
     0.015600     0.400000     0.389371     0.006054     0.389418
