         t        T1        T2        T3        T4        T5        T6        T7        T8        T9       T10  T_frontera
   22.6000    0.0000    2.8604    5.6624    8.3492   10.8657   13.1609   15.1880   16.9055   18.2786   19.2793     20.0897
   22.6500    0.0000    2.8487    5.6394    8.3151   10.8215   13.1073   15.1261   16.8366   18.2041   19.2007     20.0078
   22.7000    0.0000    2.8371    5.6164    8.2812   10.7774   13.0539   15.0644   16.7680   18.1299   19.1224     19.9263
   22.7500    0.0000    2.8255    5.5935    8.2475   10.7334   13.0007   15.0030   16.6997   18.0560   19.0445     19.8451
   22.8000    0.0000    2.8140    5.5707    8.2139   10.6897   12.9477   14.9419   16.6316   17.9825   18.9669     19.7642
   22.8500    0.0000    2.8026    5.5480    8.1804   10.6461   12.8949   14.8810   16.5638   17.9092   18.8896     19.6837
   22.9000    0.0000    2.7911    5.5254    8.1471   10.6028   12.8424   14.8204   16.4963   17.8362   18.8126     19.6034
   22.9500    0.0000    2.7798    5.5029    8.1139   10.5595   12.7901   14.7600   16.4291   17.7635   18.7360     19.5236
   23.0000    0.0000    2.7684    5.4805    8.0808   10.5165   12.7379   14.6998   16.3622   17.6911   18.6596     19.4440
   23.0500    0.0000    2.7572    5.4581    8.0479   10.4737   12.6860   14.6399   16.2955   17.6190   18.5836     19.3648
   23.1000    0.0000    2.7459    5.4359    8.0151   10.4310   12.6343   14.5802   16.2291   17.5472   18.5078     19.2858
   23.1500    0.0000    2.7347    5.4137    7.9824   10.3885   12.5828   14.5208   16.1629   17.4757   18.4324     19.2073
   23.2000    0.0000    2.7236    5.3917    7.9499   10.3461   12.5316   14.4617   16.0971   17.4045   18.3573     19.1290
   23.2500    0.0000    2.7125    5.3697    7.9175   10.3040   12.4805   14.4027   16.0315   17.3336   18.2825     19.0510
   23.3000    0.0000    2.7014    5.3478    7.8852   10.2620   12.4296   14.3440   15.9661   17.2629   18.2080     18.9734
   23.3500    0.0000    2.6904    5.3260    7.8531   10.2202   12.3790   14.2856   15.9011   17.1926   18.1338     18.8961
   23.4000    0.0000    2.6795    5.3043    7.8211   10.1785   12.3285   14.2274   15.8363   17.1225   18.0599     18.8191
   23.4500    0.0000    2.6685    5.2827    7.7892   10.1370   12.2783   14.1694   15.7717   17.0528   17.9863     18.7424
   23.5000    0.0000    2.6577    5.2612    7.7575   10.0957   12.2283   14.1116   15.7075   16.9833   17.9130     18.6660
   23.5500    0.0000    2.6468    5.2397    7.7259   10.0546   12.1784   14.0541   15.6435   16.9141   17.8400     18.5899
   23.6000    0.0000    2.6360    5.2184    7.6944   10.0136   12.1288   13.9969   15.5797   16.8451   17.7673     18.5142
   23.6500    0.0000    2.6253    5.1971    7.6630    9.9728   12.0794   13.9398   15.5162   16.7765   17.6949     18.4387
   23.7000    0.0000    2.6146    5.1759    7.6318    9.9322   12.0301   13.8830   15.4530   16.7081   17.6228     18.3636
   23.7500    0.0000    2.6039    5.1548    7.6007    9.8917   11.9811   13.8264   15.3900   16.6400   17.5510     18.2888
   23.8000    0.0000    2.5933    5.1338    7.5697    9.8514   11.9323   13.7701   15.3273   16.5722   17.4794     18.2142
   23.8500    0.0000    2.5828    5.1129    7.5389    9.8112   11.8837   13.7140   15.2648   16.5047   17.4082     18.1400
   23.9000    0.0000    2.5722    5.0921    7.5082    9.7712   11.8352   13.6581   15.2026   16.4374   17.3373     18.0661
   23.9500    0.0000    2.5618    5.0713    7.4776    9.7314   11.7870   13.6024   15.1407   16.3704   17.2666     17.9925
   24.0000    0.0000    2.5513    5.0507    7.4471    9.6918   11.7390   13.5470   15.0790   16.3037   17.1963     17.9191
   24.0500    0.0000    2.5409    5.0301    7.4167    9.6523   11.6911   13.4918   15.0175   16.2373   17.1262     17.8461
   24.1000    0.0000    2.5306    5.0096    7.3865    9.6129   11.6435   13.4368   14.9563   16.1711   17.0564     17.7734
   24.1500    0.0000    2.5203    4.9892    7.3564    9.5738   11.5960   13.3821   14.8954   16.1052   16.9869     17.7010
   24.2000    0.0000    2.5100    4.9688    7.3264    9.5348   11.5488   13.3275   14.8347   16.0396   16.9177     17.6288
   24.2500    0.0000    2.4998    4.9486    7.2966    9.4959   11.5017   13.2732   14.7742   15.9742   16.8487     17.5570
   24.3000    0.0000    2.4896    4.9284    7.2668    9.4572   11.4549   13.2191   14.7140   15.9091   16.7801     17.4854
   24.3500    0.0000    2.4794    4.9083    7.2372    9.4187   11.4082   13.1652   14.6541   15.8443   16.7117     17.4142
   24.4000    0.0000    2.4693    4.8883    7.2077    9.3803   11.3617   13.1116   14.5943   15.7797   16.6436     17.3432
   24.4500    0.0000    2.4593    4.8684    7.1784    9.3421   11.3154   13.0582   14.5349   15.7154   16.5757     17.2725
   24.5000    0.0000    2.4492    4.8486    7.1491    9.3040   11.2693   13.0049   14.4756   15.6514   16.5082     17.2021
   24.5500    0.0000    2.4393    4.8288    7.1200    9.2661   11.2234   12.9520   14.4166   15.5876   16.4409     17.1320
   24.6000    0.0000    2.4293    4.8091    7.0910    9.2283   11.1776   12.8992   14.3579   15.5241   16.3739     17.0622
   24.6500    0.0000    2.4194    4.7895    7.0621    9.1907   11.1321   12.8466   14.2994   15.4608   16.3072     16.9927
   24.7000    0.0000    2.4096    4.7700    7.0333    9.1532   11.0867   12.7943   14.2411   15.3978   16.2407     16.9234
   24.7500    0.0000    2.3997    4.7506    7.0046    9.1159   11.0415   12.7421   14.1831   15.3351   16.1746     16.8545
   24.8000    0.0000    2.3900    4.7312    6.9761    9.0788   10.9965   12.6902   14.1253   15.2726   16.1086     16.7858
   24.8500    0.0000    2.3802    4.7119    6.9477    9.0418   10.9517   12.6385   14.0677   15.2103   16.0430     16.7174
   24.9000    0.0000    2.3705    4.6927    6.9193    9.0050   10.9071   12.5870   14.0104   15.1483   15.9776     16.6493
   24.9500    0.0000    2.3609    4.6736    6.8911    8.9683   10.8626   12.5357   13.9533   15.0866   15.9125     16.5814
   25.0000    0.0000    2.3512    4.6546    6.8631    8.9317   10.8184   12.4846   13.8964   15.0251   15.8477     16.5138
   25.0500    0.0000    2.3417    4.6356    6.8351    8.8953   10.7743   12.4337   13.8398   14.9639   15.7831     16.4465
   25.1000    0.0000    2.3321    4.6167    6.8072    8.8591   10.7304   12.3830   13.7834   14.9029   15.7188     16.3795
   25.1500    0.0000    2.3226    4.5979    6.7795    8.8230   10.6866   12.3326   13.7272   14.8422   15.6547     16.3128
   25.2000    0.0000    2.3131    4.5792    6.7519    8.7870   10.6431   12.2823   13.6713   14.7817   15.5909     16.2463
   25.2500    0.0000    2.3037    4.5605    6.7244    8.7512   10.5997   12.2323   13.6156   14.7215   15.5274     16.1801
   25.3000    0.0000    2.2943    4.5419    6.6969    8.7155   10.5565   12.1824   13.5601   14.6615   15.4641     16.1142
   25.3500    0.0000    2.2850    4.5234    6.6697    8.6800   10.5135   12.1328   13.5048   14.6017   15.4011     16.0485
   25.4000    0.0000    2.2757    4.5050    6.6425    8.6446   10.4707   12.0833   13.4498   14.5422   15.3383     15.9831
   25.4500    0.0000    2.2664    4.4866    6.6154    8.6094   10.4280   12.0341   13.3950   14.4830   15.2758     15.9180
   25.5000    0.0000    2.2572    4.4683    6.5885    8.5743   10.3855   11.9851   13.3404   14.4239   15.2136     15.8531
   25.5500    0.0000    2.2480    4.4501    6.5616    8.5394   10.3432   11.9362   13.2860   14.3652   15.1516     15.7885
   25.6000    0.0000    2.2388    4.4320    6.5349    8.5046   10.3010   11.8876   13.2319   14.3066   15.0898     15.7241
   25.6500    0.0000    2.2297    4.4139    6.5082    8.4699   10.2590   11.8391   13.1780   14.2483   15.0283     15.6601
   25.7000    0.0000    2.2206    4.3959    6.4817    8.4354   10.2172   11.7909   13.1243   14.1902   14.9671     15.5962
   25.7500    0.0000    2.2115    4.3780    6.4553    8.4010   10.1756   11.7428   13.0708   14.1324   14.9061     15.5327
   25.8000    0.0000    2.2025    4.3602    6.4290    8.3668   10.1341   11.6950   13.0175   14.0748   14.8453     15.4694
   25.8500    0.0000    2.1936    4.3424    6.4028    8.3327   10.0928   11.6473   12.9645   14.0175   14.7849     15.4064
   25.9000    0.0000    2.1846    4.3247    6.3767    8.2987   10.0517   11.5999   12.9116   13.9603   14.7246     15.3436
   25.9500    0.0000    2.1757    4.3071    6.3507    8.2649   10.0107   11.5526   12.8590   13.9035   14.6646     15.2810
   26.0000    0.0000    2.1668    4.2895    6.3248    8.2312    9.9699   11.5055   12.8066   13.8468   14.6048     15.2188
   26.0500    0.0000    2.1580    4.2721    6.2991    8.1977    9.9293   11.4586   12.7544   13.7904   14.5453     15.1567
   26.1000    0.0000    2.1492    4.2546    6.2734    8.1643    9.8889   11.4119   12.7025   13.7342   14.4860     15.0950
   26.1500    0.0000    2.1405    4.2373    6.2478    8.1310    9.8486   11.3654   12.6507   13.6782   14.4270     15.0335
   26.2000    0.0000    2.1317    4.2200    6.2224    8.0979    9.8084   11.3191   12.5991   13.6225   14.3682     14.9722
   26.2500    0.0000    2.1231    4.2028    6.1970    8.0649    9.7685   11.2730   12.5478   13.5669   14.3097     14.9112
   26.3000    0.0000    2.1144    4.1857    6.1717    8.0320    9.7286   11.2270   12.4967   13.5117   14.2514     14.8504
   26.3500    0.0000    2.1058    4.1687    6.1466    7.9993    9.6890   11.1813   12.4457   13.4566   14.1933     14.7899
   26.4000    0.0000    2.0972    4.1517    6.1216    7.9667    9.6495   11.1357   12.3950   13.4018   14.1354     14.7296
   26.4500    0.0000    2.0887    4.1348    6.0966    7.9342    9.6102   11.0903   12.3445   13.3471   14.0778     14.6696
   26.5000    0.0000    2.0801    4.1179    6.0718    7.9019    9.5710   11.0451   12.2942   13.2928   14.0205     14.6098
   26.5500    0.0000    2.0717    4.1011    6.0470    7.8697    9.5320   11.0001   12.2441   13.2386   13.9633     14.5503
   26.6000    0.0000    2.0632    4.0844    6.0224    7.8376    9.4932   10.9553   12.1942   13.1846   13.9064     14.4910
   26.6500    0.0000    2.0548    4.0678    5.9978    7.8057    9.4545   10.9107   12.1445   13.1309   13.8498     14.4319
   26.7000    0.0000    2.0464    4.0512    5.9734    7.7739    9.4160   10.8662   12.0950   13.0774   13.7933     14.3731
   26.7500    0.0000    2.0381    4.0347    5.9490    7.7422    9.3776   10.8219   12.0457   13.0241   13.7371     14.3146
   26.8000    0.0000    2.0298    4.0182    5.9248    7.7106    9.3394   10.7778   11.9966   12.9710   13.6811     14.2562
   26.8500    0.0000    2.0215    4.0019    5.9007    7.6792    9.3013   10.7339   11.9478   12.9182   13.6254     14.1981
   26.9000    0.0000    2.0133    3.9856    5.8766    7.6479    9.2634   10.6901   11.8991   12.8655   13.5698     14.1403
   26.9500    0.0000    2.0051    3.9693    5.8527    7.6168    9.2257   10.6466   11.8506   12.8131   13.5145     14.0826
   27.0000    0.0000    1.9969    3.9531    5.8288    7.5857    9.1881   10.6032   11.8023   12.7609   13.4595     14.0253
   27.0500    0.0000    1.9888    3.9370    5.8051    7.5548    9.1506   10.5600   11.7542   12.7089   13.4046     13.9681
   27.1000    0.0000    1.9807    3.9210    5.7814    7.5240    9.1133   10.5170   11.7063   12.6571   13.3500     13.9112
   27.1500    0.0000    1.9726    3.9050    5.7578    7.4934    9.0762   10.4741   11.6586   12.6055   13.2956     13.8545
   27.2000    0.0000    1.9646    3.8891    5.7344    7.4628    9.0392   10.4314   11.6111   12.5541   13.2414     13.7980
   27.2500    0.0000    1.9566    3.8732    5.7110    7.4324    9.0024   10.3889   11.5638   12.5030   13.1874     13.7418
   27.3000    0.0000    1.9486    3.8575    5.6877    7.4021    8.9657   10.3466   11.5166   12.4520   13.1337     13.6858
   27.3500    0.0000    1.9406    3.8417    5.6646    7.3720    8.9292   10.3044   11.4697   12.4013   13.0802     13.6300
   27.4000    0.0000    1.9327    3.8261    5.6415    7.3419    8.8928   10.2624   11.4230   12.3507   13.0269     13.5745
   27.4500    0.0000    1.9249    3.8105    5.6185    7.3120    8.8565   10.2206   11.3764   12.3004   12.9738     13.5192
   27.5000    0.0000    1.9170    3.7950    5.5956    7.2822    8.8204   10.1789   11.3300   12.2503   12.9209     13.4641
   27.5500    0.0000    1.9092    3.7795    5.5728    7.2525    8.7845   10.1375   11.2839   12.2004   12.8683     13.4092
   27.6000    0.0000    1.9014    3.7641    5.5501    7.2230    8.7487   10.0961   11.2379   12.1506   12.8158     13.3546
   27.6500    0.0000    1.8937    3.7488    5.5275    7.1935    8.7130   10.0550   11.1921   12.1011   12.7636     13.3001
   27.7000    0.0000    1.8860    3.7335    5.5049    7.1642    8.6775   10.0140   11.1465   12.0518   12.7116     13.2459
   27.7500    0.0000    1.8783    3.7183    5.4825    7.1350    8.6422    9.9732   11.1011   12.0027   12.6598     13.1920
   27.8000    0.0000    1.8706    3.7031    5.4602    7.1059    8.6069    9.9326   11.0558   11.9538   12.6082     13.1382
   27.8500    0.0000    1.8630    3.6880    5.4379    7.0770    8.5719    9.8921   11.0108   11.9051   12.5568     13.0847
   27.9000    0.0000    1.8554    3.6730    5.4157    7.0482    8.5369    9.8518   10.9659   11.8566   12.5056     13.0313
   27.9500    0.0000    1.8478    3.6580    5.3937    7.0194    8.5022    9.8116   10.9212   11.8082   12.4547     12.9782
   28.0000    0.0000    1.8403    3.6431    5.3717    6.9908    8.4675    9.7717   10.8767   11.7601   12.4039     12.9253
   28.0500    0.0000    1.8328    3.6283    5.3498    6.9623    8.4330    9.7318   10.8324   11.7122   12.3534     12.8727
   28.1000    0.0000    1.8253    3.6135    5.3280    6.9340    8.3986    9.6922   10.7882   11.6645   12.3030     12.8202
   28.1500    0.0000    1.8179    3.5988    5.3063    6.9057    8.3644    9.6527   10.7443   11.6169   12.2529     12.7680
   28.2000    0.0000    1.8105    3.5841    5.2847    6.8776    8.3303    9.6133   10.7005   11.5696   12.2030     12.7159
   28.2500    0.0000    1.8031    3.5695    5.2631    6.8495    8.2964    9.5742   10.6569   11.5224   12.1532     12.6641
   28.3000    0.0000    1.7958    3.5549    5.2417    6.8216    8.2626    9.5352   10.6135   11.4755   12.1037     12.6125
   28.3500    0.0000    1.7884    3.5405    5.2203    6.7938    8.2289    9.4963   10.5702   11.4287   12.0544     12.5611
   28.4000    0.0000    1.7812    3.5260    5.1991    6.7661    8.1954    9.4576   10.5271   11.3822   12.0053     12.5099
   28.4500    0.0000    1.7739    3.5117    5.1779    6.7386    8.1620    9.4191   10.4842   11.3358   11.9563     12.4589
   28.5000    0.0000    1.7667    3.4973    5.1568    6.7111    8.1287    9.3807   10.4415   11.2896   11.9076     12.4082
   28.5500    0.0000    1.7595    3.4831    5.1357    6.6838    8.0956    9.3424   10.3989   11.2436   11.8591     12.3576
   28.6000    0.0000    1.7523    3.4689    5.1148    6.6565    8.0626    9.3044   10.3566   11.1977   11.8108     12.3072
   28.6500    0.0000    1.7452    3.4548    5.0940    6.6294    8.0297    9.2665   10.3144   11.1521   11.7626     12.2571
   28.7000    0.0000    1.7381    3.4407    5.0732    6.6024    7.9970    9.2287   10.2723   11.1067   11.7147     12.2071
   28.7500    0.0000    1.7310    3.4267    5.0525    6.5755    7.9644    9.1911   10.2305   11.0614   11.6670     12.1574
   28.8000    0.0000    1.7239    3.4127    5.0320    6.5487    7.9320    9.1536   10.1888   11.0163   11.6194     12.1079
   28.8500    0.0000    1.7169    3.3988    5.0114    6.5220    7.8996    9.1163   10.1473   10.9714   11.5721     12.0585
   28.9000    0.0000    1.7099    3.3849    4.9910    6.4954    7.8674    9.0792   10.1059   10.9267   11.5249     12.0094
   28.9500    0.0000    1.7029    3.3711    4.9707    6.4689    7.8354    9.0422   10.0647   10.8822   11.4779     11.9604
   29.0000    0.0000    1.6960    3.3574    4.9504    6.4426    7.8035    9.0053   10.0237   10.8379   11.4312     11.9117
   29.0500    0.0000    1.6891    3.3437    4.9303    6.4163    7.7717    8.9686    9.9829   10.7937   11.3846     11.8631
   29.1000    0.0000    1.6822    3.3301    4.9102    6.3902    7.7400    8.9321    9.9422   10.7497   11.3382     11.8148
   29.1500    0.0000    1.6753    3.3165    4.8902    6.3641    7.7084    8.8957    9.9017   10.7059   11.2920     11.7667
   29.2000    0.0000    1.6685    3.3030    4.8702    6.3382    7.6770    8.8594    9.8613   10.6623   11.2460     11.7187
   29.2500    0.0000    1.6617    3.2896    4.8504    6.3124    7.6457    8.8233    9.8211   10.6188   11.2001     11.6710
   29.3000    0.0000    1.6549    3.2762    4.8306    6.2866    7.6146    8.7874    9.7811   10.5755   11.1545     11.6234
   29.3500    0.0000    1.6482    3.2628    4.8109    6.2610    7.5836    8.7516    9.7412   10.5324   11.1090     11.5760
   29.4000    0.0000    1.6415    3.2495    4.7913    6.2355    7.5526    8.7159    9.7015   10.4895   11.0638     11.5288
   29.4500    0.0000    1.6348    3.2363    4.7718    6.2101    7.5219    8.6804    9.6620   10.4468   11.0187     11.4819
   29.5000    0.0000    1.6281    3.2231    4.7524    6.1848    7.4912    8.6450    9.6226   10.4042   10.9738     11.4351
   29.5500    0.0000    1.6215    3.2099    4.7330    6.1596    7.4607    8.6098    9.5834   10.3618   10.9291     11.3885
   29.6000    0.0000    1.6149    3.1969    4.7137    6.1345    7.4303    8.5747    9.5444   10.3196   10.8845     11.3421
   29.6500    0.0000    1.6083    3.1838    4.6945    6.1095    7.4000    8.5397    9.5055   10.2775   10.8402     11.2958
   29.7000    0.0000    1.6017    3.1709    4.6754    6.0846    7.3699    8.5049    9.4667   10.2356   10.7960     11.2498
   29.7500    0.0000    1.5952    3.1579    4.6563    6.0598    7.3398    8.4703    9.4282   10.1939   10.7520     11.2040
   29.8000    0.0000    1.5887    3.1451    4.6373    6.0351    7.3099    8.4358    9.3897   10.1524   10.7082     11.1583
   29.8500    0.0000    1.5822    3.1322    4.6184    6.0105    7.2801    8.4014    9.3515   10.1110   10.6645     11.1128
   29.9000    0.0000    1.5758    3.1195    4.5996    5.9860    7.2505    8.3672    9.3134   10.0698   10.6211     11.0676
   29.9500    0.0000    1.5694    3.1068    4.5809    5.9616    7.2209    8.3331    9.2754   10.0288   10.5778     11.0225
   30.0000    0.0000    1.5630    3.0941    4.5622    5.9373    7.1915    8.2991    9.2376    9.9879   10.5347     10.9775
